replay,user,group,puzzle,ActiveTime,InactiveTime,CreateShape,RotateShape,MoveShape,ScaleShape,DeleteFigure,RotateView,Snapshots,CheckSolution,cube,pyramid,ramp,cylinder,cone,sphere
2. Separated Boxes~1,2a772f5859b0bf6156f07f1412f2043a,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,177.25254800000002,0.0,2,0,26,0,0,29,0,4,2,0,0,0,0,0
3. Rotate a Pyramid~1,2a772f5859b0bf6156f07f1412f2043a,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,164.09187499999987,0.0,3,20,3,0,2,16,0,2,0,3,0,0,0,0
1. One Box~1,2a772f5859b0bf6156f07f1412f2043a,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,120.43198300000003,0.0,2,0,19,0,1,9,0,1,2,0,0,0,0,0
2. Separated Boxes~1,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,61.342728000000015,0.0,2,0,5,0,0,6,0,1,2,0,0,0,0,0
2. Separated Boxes~2,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,501.5138250000001,37.852002,2,0,125,0,0,10,5,7,2,0,0,0,0,0
2. Separated Boxes~3,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,40.55711,0.0,2,0,5,0,0,0,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,6. Stretch a Ramp,59.684250000000006,0.0,2,0,0,13,1,4,0,1,0,0,2,0,0,0
7. Max 2 Boxes~1,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,7. Max 2 Boxes,46.63608299999999,0.0,1,0,0,11,0,6,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~2,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,94.202418,0.0,2,11,1,0,0,0,1,2,0,2,0,0,0,0
8. Combine 2 Ramps~1,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,8. Combine 2 Ramps,44.825489999999995,0.0,2,4,6,0,0,4,0,1,0,0,2,0,0,0
Square Cross-Sections~1,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,Square Cross-Sections,379.8683409999999,0.0,12,18,18,14,0,0,0,4,3,3,3,2,0,1
9. Scaling Round Objects~2,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,9. Scaling Round Objects,259.766279,0.0,4,0,1,37,0,0,0,4,0,0,0,2,2,0
4. Match Silhouettes~1,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,25.026654,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
4. Match Silhouettes~2,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,63.331503,0.0,2,0,17,0,0,0,0,1,1,1,0,0,0,0
1. One Box~1,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,18.652623999999996,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~2,66e12afc561f043a0ff56910f2b166d0,4fe25833f555e9903d2bb6bbeec3fbfb,5. Removing Objects,212.39096199999994,0.0,6,0,11,0,0,0,0,4,1,2,0,0,3,0
2. Separated Boxes~1,0b608ca6b3e7c2e5f31d7118cdc95a9b,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,58.650045,0.0,2,0,21,0,0,0,0,1,2,0,0,0,0,0
3. Rotate a Pyramid~1,0b608ca6b3e7c2e5f31d7118cdc95a9b,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,43.371853,0.0,1,17,4,0,0,0,0,1,0,1,0,0,0,0
4. Match Silhouettes~3,0b608ca6b3e7c2e5f31d7118cdc95a9b,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,115.80575099999999,0.0,3,0,5,0,1,1,1,2,1,2,0,0,0,0
1. One Box~1,0b608ca6b3e7c2e5f31d7118cdc95a9b,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,59.34014900000001,0.0,1,0,10,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,0b608ca6b3e7c2e5f31d7118cdc95a9b,4fe25833f555e9903d2bb6bbeec3fbfb,5. Removing Objects,54.72054999999999,0.0,3,0,2,0,0,3,0,1,1,1,0,0,1,0
2. Separated Boxes~1,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,140.599971,0.0,2,0,16,0,0,7,1,3,2,0,0,0,0,0
6. Stretch a Ramp~1,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,6. Stretch a Ramp,127.700042,0.0,1,0,0,46,0,3,0,2,0,0,1,0,0,0
7. Max 2 Boxes~4,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,7. Max 2 Boxes,45.450338,71.971646,1,0,4,2,0,3,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,61.828323000000005,0.0,1,1,9,0,0,5,0,2,0,1,0,0,0,0
8. Combine 2 Ramps~4,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,8. Combine 2 Ramps,48.54299000000001,0.0,2,4,4,0,0,3,1,1,0,0,2,0,0,0
Pi Henge~1,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,Pi Henge,230.70871800000006,0.0,5,2,19,16,0,16,0,4,2,0,0,3,0,0
Pyramids are Strange~1,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,Pyramids are Strange,117.447731,0.0,4,10,4,11,0,1,1,2,0,4,0,0,0,0
Square Cross-Sections~1,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,Square Cross-Sections,221.930239,41.897322,4,6,8,6,1,34,8,3,0,1,1,1,0,1
9. Scaling Round Objects~1,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,9. Scaling Round Objects,81.94371600000001,0.0,2,0,1,2,0,8,4,1,0,0,0,1,1,0
4. Match Silhouettes~3,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,31.821856000000004,0.0,2,0,1,0,0,3,0,1,1,1,0,0,0,0
1. One Box~1,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,93.672513,0.0,3,0,21,0,2,3,0,1,3,0,0,0,0,0
5. Removing Objects~2,afa648f0959b8ff1a10ddb9c643aa172,4fe25833f555e9903d2bb6bbeec3fbfb,5. Removing Objects,25.947791,0.0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
2. Separated Boxes~1,781ddfc1403d3625fe99f9cb5986f096,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,56.87230600000001,0.0,2,0,1,0,0,0,0,1,2,0,0,0,0,0
1. One Box~2,781ddfc1403d3625fe99f9cb5986f096,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,137.99237600000004,296.089282,1,0,35,0,0,17,0,1,1,0,0,0,0,0
2. Separated Boxes~1,a7d70a79fa9f7d3dec47bac5541e53be,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,224.07671800000006,182.566629,6,0,27,0,0,0,0,3,6,0,0,0,0,0
1. One Box~1,a7d70a79fa9f7d3dec47bac5541e53be,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,29.335688,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2. Separated Boxes~1,302f89f8db8438ebfaf8ab4fd1d267f2,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,91.03870100000003,0.0,2,0,11,0,0,4,0,2,2,0,0,0,0,0
6. Stretch a Ramp~1,302f89f8db8438ebfaf8ab4fd1d267f2,4fe25833f555e9903d2bb6bbeec3fbfb,6. Stretch a Ramp,267.3074249999999,0.0,3,0,2,51,2,33,0,3,0,0,3,0,0,0
3. Rotate a Pyramid~1,302f89f8db8438ebfaf8ab4fd1d267f2,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,130.584833,0.0,2,10,5,0,1,0,0,3,0,2,0,0,0,0
4. Match Silhouettes~1,302f89f8db8438ebfaf8ab4fd1d267f2,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,53.467276,0.0,2,0,1,0,0,7,0,1,1,1,0,0,0,0
1. One Box~1,302f89f8db8438ebfaf8ab4fd1d267f2,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,50.788614,0.0,1,0,6,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,302f89f8db8438ebfaf8ab4fd1d267f2,4fe25833f555e9903d2bb6bbeec3fbfb,5. Removing Objects,75.02444499999999,0.0,3,0,10,0,1,7,0,1,1,1,0,0,1,0
2. Separated Boxes~1,24484165b531c64c3151df9e29945731,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,126.74775899999999,0.0,2,0,15,0,0,5,0,4,2,0,0,0,0,0
3. Rotate a Pyramid~1,24484165b531c64c3151df9e29945731,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,185.39839300000003,87.859674,1,18,2,0,0,0,0,8,0,1,0,0,0,0
4. Match Silhouettes~1,24484165b531c64c3151df9e29945731,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,167.83848899999998,36.656813,2,0,39,0,0,5,0,3,1,1,0,0,0,0
1. One Box~1,24484165b531c64c3151df9e29945731,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,113.747635,0.0,2,0,6,0,0,3,0,1,2,0,0,0,0,0
2. Separated Boxes~1,d0eb9b379fb70519d83b457b6c85ec4d,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,51.982110000000006,0.0,2,0,5,0,0,2,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,d0eb9b379fb70519d83b457b6c85ec4d,4fe25833f555e9903d2bb6bbeec3fbfb,6. Stretch a Ramp,84.470416,0.0,1,0,0,18,0,19,0,3,0,0,1,0,0,0
7. Max 2 Boxes~1,d0eb9b379fb70519d83b457b6c85ec4d,4fe25833f555e9903d2bb6bbeec3fbfb,7. Max 2 Boxes,109.90043400000003,71.13092499999999,3,0,1,12,1,4,0,1,3,0,0,0,0,0
3. Rotate a Pyramid~1,d0eb9b379fb70519d83b457b6c85ec4d,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,36.181948999999996,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
4. Match Silhouettes~1,d0eb9b379fb70519d83b457b6c85ec4d,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,31.349732000000003,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
1. One Box~1,d0eb9b379fb70519d83b457b6c85ec4d,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,21.19204,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
5. Removing Objects~1,d0eb9b379fb70519d83b457b6c85ec4d,4fe25833f555e9903d2bb6bbeec3fbfb,5. Removing Objects,212.121901,64.573526,7,0,19,0,6,6,0,3,2,3,0,0,2,0
2. Separated Boxes~1,9f5b213ac14a39e0506ff211a2ff2ffc,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,157.98645999999994,0.0,2,0,9,0,0,1,2,6,2,0,0,0,0,0
6. Stretch a Ramp~1,9f5b213ac14a39e0506ff211a2ff2ffc,4fe25833f555e9903d2bb6bbeec3fbfb,6. Stretch a Ramp,198.96591200000012,0.0,2,0,7,56,1,7,0,3,0,0,2,0,0,0
7. Max 2 Boxes~1,9f5b213ac14a39e0506ff211a2ff2ffc,4fe25833f555e9903d2bb6bbeec3fbfb,7. Max 2 Boxes,43.11895500000001,0.0,1,0,6,4,0,1,0,1,1,0,0,0,0,0
3. Rotate a Pyramid~1,9f5b213ac14a39e0506ff211a2ff2ffc,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,62.706327,0.0,1,1,1,0,0,14,0,2,0,1,0,0,0,0
8. Combine 2 Ramps~1,9f5b213ac14a39e0506ff211a2ff2ffc,4fe25833f555e9903d2bb6bbeec3fbfb,8. Combine 2 Ramps,52.766114,0.0,2,8,2,0,0,1,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,9f5b213ac14a39e0506ff211a2ff2ffc,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,34.765842,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
1. One Box~1,9f5b213ac14a39e0506ff211a2ff2ffc,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,70.133936,0.0,2,0,10,0,1,0,1,1,2,0,0,0,0,0
5. Removing Objects~1,9f5b213ac14a39e0506ff211a2ff2ffc,4fe25833f555e9903d2bb6bbeec3fbfb,5. Removing Objects,24.663158,0.0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
2. Separated Boxes~1,85e2dbc0501c15f84b17a1fd7364467d,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,42.308733000000004,0.0,2,0,1,0,0,0,0,2,2,0,0,0,0,0
6. Stretch a Ramp~1,85e2dbc0501c15f84b17a1fd7364467d,4fe25833f555e9903d2bb6bbeec3fbfb,6. Stretch a Ramp,64.827922,0.0,1,0,2,21,0,0,0,1,0,0,1,0,0,0
7. Max 2 Boxes~1,85e2dbc0501c15f84b17a1fd7364467d,4fe25833f555e9903d2bb6bbeec3fbfb,7. Max 2 Boxes,77.156338,0.0,1,0,0,6,0,0,0,2,1,0,0,0,0,0
3. Rotate a Pyramid~1,85e2dbc0501c15f84b17a1fd7364467d,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,140.67461600000001,0.0,1,20,0,0,0,0,0,3,0,1,0,0,0,0
1. One Box~1,85e2dbc0501c15f84b17a1fd7364467d,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,35.23746200000001,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2. Separated Boxes~1,ffb0d9f90251dac55dde43e4cae2c46c,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,188.303833,36.676143,8,0,1,0,6,0,0,6,8,0,0,0,0,0
1. One Box~1,ffb0d9f90251dac55dde43e4cae2c46c,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,61.397591999999996,0.0,3,0,1,0,2,0,0,1,3,0,0,0,0,0
2. Separated Boxes~1,96ddabca419f7153f2c0ed0cba63a9e4,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,54.01736100000001,0.0,3,0,6,0,1,0,0,1,3,0,0,0,0,0
3. Rotate a Pyramid~1,96ddabca419f7153f2c0ed0cba63a9e4,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,180.18472599999998,0.0,3,31,2,0,1,2,0,3,0,3,0,0,0,0
4. Match Silhouettes~2,96ddabca419f7153f2c0ed0cba63a9e4,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,34.618244,0.0,2,0,3,0,0,0,0,1,1,1,0,0,0,0
1. One Box~1,96ddabca419f7153f2c0ed0cba63a9e4,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,49.940296,0.0,2,0,3,0,1,4,0,1,2,0,0,0,0,0
2. Separated Boxes~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,2. Separated Boxes,343.3260050000002,0.0,4,0,34,0,0,1,10,4,4,0,0,0,0,0
6. Stretch a Ramp~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,6. Stretch a Ramp,157.60476200000005,0.0,1,0,6,29,0,11,5,1,0,0,1,0,0,0
7. Max 2 Boxes~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,7. Max 2 Boxes,142.17131799999999,0.0,2,0,17,1,0,6,6,1,2,0,0,0,0,0
3. Rotate a Pyramid~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,3. Rotate a Pyramid,144.78909299999998,33.107284,1,31,8,0,0,2,8,1,0,1,0,0,0,0
8. Combine 2 Ramps~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,8. Combine 2 Ramps,46.574337,0.0,2,4,2,0,0,3,2,1,0,0,2,0,0,0
9. Scaling Round Objects~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,9. Scaling Round Objects,401.7746799999999,0.0,3,0,57,30,1,29,11,1,0,0,0,1,2,0
4. Match Silhouettes~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,4. Match Silhouettes,54.454757,0.0,2,0,3,0,0,3,2,1,1,1,0,0,0,0
1. One Box~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,1. One Box,27.667605000000002,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~1,12e1e72e84bf81d1bb70ceaaff147ee1,4fe25833f555e9903d2bb6bbeec3fbfb,5. Removing Objects,114.12878,0.0,4,0,6,0,2,5,2,2,1,1,0,0,2,0
3. Rotate a Pyramid~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,47.04747499999999,0.0,1,3,0,0,0,0,0,2,0,1,0,0,0,0
Angled Silhouette~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette,33.782393,0.0,3,4,1,1,0,0,0,1,1,2,0,0,0,0
8. Combine 2 Ramps~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,66.82495399999999,0.0,3,6,4,0,1,12,0,1,0,0,3,0,0,0
4. Match Silhouettes~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,32.519535999999995,0.0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
7. Max 2 Boxes~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,117.16096,0.0,2,0,2,11,0,6,0,2,2,0,0,0,0,0
Warm Up~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Warm Up,27.175355999999997,0.0,2,0,2,2,0,0,0,1,2,0,0,0,0,0
Pi Henge~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,63.71862,0.0,3,0,6,7,0,0,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,83.057503,0.0,2,0,1,14,0,0,0,2,0,0,0,1,1,0
45-Degree Rotations~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations,101.87668800000004,0.0,10,16,0,0,5,0,0,2,0,0,8,0,0,2
1. One Box~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,1. One Box,20.515385,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5. Removing Objects~2,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,219.75922800000004,0.0,3,0,10,0,1,11,0,5,1,1,0,0,1,0
2. Separated Boxes~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,36.126261,0.0,2,0,1,0,0,0,0,1,2,0,0,0,0,0
6. Stretch a Ramp~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,6. Stretch a Ramp,15.279506,0.0,1,0,0,2,0,0,0,1,0,0,1,0,0,0
Few Clues~2,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Few Clues,151.37941600000002,0.0,5,16,1,4,1,4,0,2,0,1,2,0,2,0
Pyramids are Strange~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange,72.07992399999999,0.0,4,10,1,1,0,1,0,3,0,4,0,0,0,0
Pyramids are Strange~2,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange,56.212389,0.0,4,4,0,1,0,1,0,1,0,4,0,0,0,0
Boxes Obscure Spheres~4,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Boxes Obscure Spheres,100.278959,0.0,6,4,14,0,2,3,0,2,3,0,0,2,0,1
Square Cross-Sections~3,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Square Cross-Sections,79.00780099999999,0.0,4,4,0,0,1,23,0,1,0,1,1,1,0,1
Stranger Shapes~4,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Stranger Shapes,190.0281640000001,0.0,2,4,7,2,0,17,2,3,0,2,0,0,0,0
Unnecessary~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Unnecessary,50.017765,0.0,3,0,2,0,0,3,0,2,0,0,0,1,1,1
Bird Fez~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Bird Fez,76.98651200000002,0.0,3,4,8,1,0,3,0,1,1,1,0,0,0,1
Ramp Up and Can It~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Ramp Up and Can It,315.4086579999999,0.0,11,0,35,0,9,32,1,7,2,0,6,2,1,0
Object Limits~2,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Object Limits,81.57291000000001,0.0,1,0,1,10,0,5,0,2,1,0,0,0,0,0
Sugar Cones~1,5dbb0c7e9eb3e307c96f39cfbc5f524b,e6af7d42084352a39449e6d0a09b18cd,Sugar Cones,33.01608700000001,0.0,2,4,3,0,0,0,0,1,0,0,0,0,2,0
2. Separated Boxes~1,6b9e327335e6ee0d123880dd0d537b0a,e6af7d42084352a39449e6d0a09b18cd,2. Separated Boxes,85.81853199999999,0.0,2,0,5,0,0,1,0,3,2,0,0,0,0,0
3. Rotate a Pyramid~1,6b9e327335e6ee0d123880dd0d537b0a,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,413.4275059999998,191.114344,3,23,28,0,2,1,0,6,0,3,0,0,0,0
4. Match Silhouettes~1,6b9e327335e6ee0d123880dd0d537b0a,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,124.75351699999996,0.0,2,0,17,0,0,3,0,2,1,1,0,0,0,0
1. One Box~1,6b9e327335e6ee0d123880dd0d537b0a,e6af7d42084352a39449e6d0a09b18cd,1. One Box,26.354523999999998,34.721795,1,0,2,0,0,3,0,1,1,0,0,0,0,0
5. Removing Objects~1,6b9e327335e6ee0d123880dd0d537b0a,e6af7d42084352a39449e6d0a09b18cd,5. Removing Objects,176.54374500000003,0.0,6,0,24,0,2,26,0,1,1,2,0,0,3,0
Zzz~1,0f099d5808edc0d9345318303a996602,e6af7d42084352a39449e6d0a09b18cd,Zzz,17.143931,190.271854,4,0,2,0,0,0,0,1,0,0,0,2,2,0
Tall and Small~1,0f099d5808edc0d9345318303a996602,e6af7d42084352a39449e6d0a09b18cd,Tall and Small,360.92530799999963,0.0,3,0,136,23,1,25,0,3,1,0,0,0,0,2
8. Combine 2 Ramps~1,a9eac4d5476d2f20a263becdc89ca829,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,43.83212399999999,0.0,2,4,6,0,0,3,0,1,0,0,2,0,0,0
Square Cross-Sections~1,a9eac4d5476d2f20a263becdc89ca829,e6af7d42084352a39449e6d0a09b18cd,Square Cross-Sections,348.00666499999994,98.03532,4,16,26,10,1,49,0,9,0,1,1,1,0,1
9. Scaling Round Objects~1,a9eac4d5476d2f20a263becdc89ca829,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,230.01860500000004,0.0,2,0,5,23,0,18,1,3,0,0,0,1,1,0
1. One Box~1,a9eac4d5476d2f20a263becdc89ca829,e6af7d42084352a39449e6d0a09b18cd,1. One Box,7.965209000000001,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
More Than Meets Your Eye~2,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,More Than Meets Your Eye,268.9026059999998,0.0,17,18,31,19,3,8,2,2,12,0,5,0,0,0
3. Rotate a Pyramid~1,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,3. Rotate a Pyramid,51.61104399999999,0.0,1,31,0,0,0,0,0,2,0,1,0,0,0,0
Angled Silhouette~1,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette,24.435621,0.0,4,4,0,0,0,0,0,1,2,2,0,0,0,0
8. Combine 2 Ramps~1,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,8. Combine 2 Ramps,40.147774999999996,0.0,2,4,7,0,0,2,0,1,0,0,2,0,0,0
4. Match Silhouettes~1,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,4. Match Silhouettes,402.50020600000045,72.079632,32,0,97,0,4,22,1,4,24,8,0,0,0,0
Bull Market~2,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,Bull Market,225.23464099999998,0.0,7,8,40,3,2,9,6,3,0,2,0,0,4,1
7. Max 2 Boxes~2,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,7. Max 2 Boxes,38.742586,0.0,2,0,1,1,0,1,1,1,2,0,0,0,0,0
Warm Up~1,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,Warm Up,19.189984,0.0,4,0,0,0,0,0,0,1,4,0,0,0,0,0
Pi Henge~1,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,Pi Henge,48.88918999999999,0.0,3,0,5,5,0,2,0,1,3,0,0,0,0,0
9. Scaling Round Objects~1,6f6b458eb58d511b0bc127cd67a81f84,e6af7d42084352a39449e6d0a09b18cd,9. Scaling Round Objects,42.48860199999999,0.0,2,0,5,2,0,1,0,1,0,0,0,1,1,0
