Competence,TypeTag,Tag,AnnotationTime,FinalAnnotationTime,Game,User,SequenceOrder,Level,Group,Replay
cam_perspective,Global,2,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,9,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
snapshots,Global,3,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,9,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
prim_shapes,Global,3,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,9,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
scale_shapes,Global,3,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,9,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
locate_shapes,Global,3,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,9,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
action_seq,Global,2,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,9,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
rotation,Global,0,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,10,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
cam_perspective,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,10,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
snapshots,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,10,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
prim_shapes,Global,3,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,10,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
scale_shapes,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,10,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
locate_shapes,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,10,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
action_seq,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,10,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
rotation,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,11,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
cam_perspective,Global,3,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,11,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
snapshots,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,11,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
prim_shapes,Global,0,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,11,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
scale_shapes,Global,0,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,11,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
locate_shapes,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,11,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
action_seq,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,11,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
rotation,Global,3,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,12,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
cam_perspective,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,12,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
snapshots,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,12,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
prim_shapes,Global,0,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,12,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
scale_shapes,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,12,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
locate_shapes,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,12,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
action_seq,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,12,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
rotation,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,16,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
cam_perspective,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,16,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
snapshots,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,16,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
prim_shapes,Global,3,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,16,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
scale_shapes,Global,0,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,16,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
locate_shapes,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,16,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
action_seq,Global,4,,,Shadowspect,ef0b43cdf2d6ac99ff1bf5c2284e932a,16,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
rotation,Global,0,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
cam_perspective,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
snapshots,Global,4,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
prim_shapes,Global,4,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
locate_shapes,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
scale_shapes,Global,4,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
action_seq,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
rotation,Global,2,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
cam_perspective,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
scale_shapes,Global,0,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
snapshots,Global,2,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
prim_shapes,Global,0,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
locate_shapes,Global,2,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
action_seq,Global,2,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
rotation,Global,2,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
cam_perspective,Global,4,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
snapshots,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
prim_shapes,Global,0,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
scale_shapes,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
locate_shapes,Global,4,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
action_seq,Global,2,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
rotation,Global,4,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,19,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
cam_perspective,Global,2,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,19,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
snapshots,Global,1,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,19,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
prim_shapes,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,19,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
locate_shapes,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,19,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
scale_shapes,Global,0,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,19,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
action_seq,Global,3,,,Shadowspect,f50c8d5d6414f0e64ef8c21973d0a6d6,19,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
cam_perspective,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
snapshots,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
prim_shapes,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
locate_shapes,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
scale_shapes,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
action_seq,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
rotation,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,12,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
rotation,Global,0,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
cam_perspective,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
snapshots,Global,2,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
prim_shapes,Global,2,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
scale_shapes,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
locate_shapes,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
action_seq,Global,2,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,13,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
rotation,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
cam_perspective,Global,2,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
snapshots,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
prim_shapes,Global,0,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
scale_shapes,Global,0,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
locate_shapes,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
action_seq,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,14,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
rotation,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
cam_perspective,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
snapshots,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
prim_shapes,Global,0,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
locate_shapes,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
scale_shapes,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
action_seq,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,15,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
rotation,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~2
cam_perspective,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~2
snapshots,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~2
prim_shapes,Global,3,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~2
locate_shapes,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~2
scale_shapes,Global,0,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~2
action_seq,Global,4,,,Shadowspect,04efb31113020a35abc57f18b7c92b34,20,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~2
rotation,Global,4,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
cam_perspective,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
snapshots,Global,1,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
prim_shapes,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
locate_shapes,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
scale_shapes,Global,4,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
action_seq,Global,2,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,11,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
rotation,Global,0,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
cam_perspective,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
snapshots,Global,4,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
prim_shapes,Global,4,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
locate_shapes,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
scale_shapes,Global,4,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
action_seq,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,12,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
rotation,Global,1,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
cam_perspective,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
snapshots,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
prim_shapes,Global,0,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
locate_shapes,Global,4,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
scale_shapes,Global,0,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
action_seq,Global,2,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,13,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
rotation,Global,1,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,14,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
cam_perspective,Global,2,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,14,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
snapshots,Global,1,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,14,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
prim_shapes,Global,0,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,14,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
locate_shapes,Global,4,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,14,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
scale_shapes,Global,1,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,14,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
action_seq,Global,2,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,14,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
rotation,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,18,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
cam_perspective,Global,2,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,18,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
snapshots,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,18,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
prim_shapes,Global,3,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,18,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
locate_shapes,Global,2,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,18,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
scale_shapes,Global,2,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,18,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
action_seq,Global,2,,,Shadowspect,6ee4b916ed4b2366f0c521b3379f7960,18,Angled Silhouette,e6af7d42084352a39449e6d0a09b18cd,Angled Silhouette~1
rotation,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
cam_perspective,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
snapshots,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
prim_shapes,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
scale_shapes,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
locate_shapes,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
action_seq,Global,2,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,13,Bird Fez,e6af7d42084352a39449e6d0a09b18cd,Bird Fez~1
rotation,Global,0,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
cam_perspective,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
snapshots,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
prim_shapes,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
locate_shapes,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
scale_shapes,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
action_seq,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,14,Pi Henge,e6af7d42084352a39449e6d0a09b18cd,Pi Henge~1
rotation,Global,2,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
cam_perspective,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
snapshots,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
prim_shapes,Global,0,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
scale_shapes,Global,0,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
locate_shapes,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
action_seq,Global,2,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,15,45-Degree Rotations,e6af7d42084352a39449e6d0a09b18cd,45-Degree Rotations~1
rotation,Global,2,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
cam_perspective,Global,3,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
snapshots,Global,2,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
prim_shapes,Global,0,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
locate_shapes,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
scale_shapes,Global,4,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
action_seq,Global,2,,,Shadowspect,1f32ee4bde190b6194c8d956ef958987,16,Pyramids are Strange,e6af7d42084352a39449e6d0a09b18cd,Pyramids are Strange~1
